timestamp_reposicion,categoria_producto,ubicacion_mueble,cantidad_repuesta,etiqueta_reposicion
2025-06-29 12:25:00,Frutas_Verduras,102,53,1
2025-02-07 11:12:00,Panaderia,118,145,1
2024-12-10 13:49:00,Congelados,113,0,0
2025-08-19 19:33:00,Condimentos,112,0,0
2025-11-09 13:23:00,Bebidas_Gaseosas,115,55,1
2025-01-25 18:31:00,Congelados,106,0,0
2024-12-19 08:37:00,Enlatados,113,31,1
2025-05-07 11:01:00,Panaderia,105,112,1
2025-11-11 16:44:00,Enlatados,111,0,0
2025-05-30 18:18:00,Bebidas_Gaseosas,115,0,0
2025-04-21 10:57:00,Frutas_Verduras,112,0,0
2025-04-05 15:11:00,Limpieza,108,54,1
2025-03-04 14:13:00,Congelados,109,0,0
2025-06-11 14:22:00,Lacteos,112,89,1
2025-03-07 18:59:00,Enlatados,113,37,1
2025-07-15 15:44:00,Congelados,110,20,1
2025-10-16 10:49:00,Congelados,103,0,0
2024-11-29 16:50:00,Lacteos,117,94,1
2025-08-04 14:43:00,Enlatados,113,0,0
2025-10-06 13:23:00,Condimentos,109,7,1
2025-02-15 12:35:00,Condimentos,104,25,1
2025-09-22 12:49:00,Condimentos,117,0,0
2025-05-10 18:18:00,Bebidas_Gaseosas,102,53,1
2025-03-23 14:00:00,Lacteos,120,110,1
2024-12-12 18:36:00,Congelados,107,24,1
2025-04-27 11:19:00,Congelados,120,0,0
2025-07-19 15:16:00,Lacteos,104,104,1
2025-08-06 08:49:00,Panaderia,111,135,1
2025-10-25 19:20:00,Bebidas_Gaseosas,118,81,1
2025-06-05 19:16:00,Frutas_Verduras,117,42,1
2024-12-20 09:36:00,Limpieza,119,0,0
2024-12-02 18:33:00,Congelados,117,22,1
2025-02-24 16:02:00,Congelados,115,5,1
2025-01-16 17:12:00,Congelados,119,12,1
2025-03-28 10:52:00,Enlatados,107,0,0
2025-04-21 12:06:00,Congelados,105,0,0
2025-09-24 12:53:00,Lacteos,101,0,0
2025-01-24 15:55:00,Lacteos,115,128,1
2025-03-11 09:14:00,Limpieza,112,0,0
2025-10-07 10:01:00,Lacteos,106,144,1
2025-02-07 18:36:00,Lacteos,110,90,1
2025-05-06 12:18:00,Condimentos,114,0,0
2025-04-22 14:18:00,Panaderia,112,127,1
2025-10-15 17:57:00,Limpieza,106,30,1
2024-12-01 13:59:00,Bebidas_Gaseosas,101,55,1
2025-03-30 14:39:00,Condimentos,105,0,0
2025-10-23 19:21:00,Panaderia,110,0,0
2025-06-01 10:44:00,Panaderia,108,134,1
2025-08-15 16:38:00,Bebidas_Gaseosas,110,69,1
2025-08-23 14:49:00,Panaderia,116,65,1
2025-10-03 12:14:00,Limpieza,102,0,0
2025-04-12 09:42:00,Enlatados,109,0,0
2025-05-23 19:46:00,Condimentos,112,24,1
2025-01-03 09:20:00,Frutas_Verduras,103,41,1
2025-10-17 08:30:00,Enlatados,104,27,1
2025-04-09 09:27:00,Lacteos,102,81,1
2025-05-09 09:55:00,Frutas_Verduras,104,61,1
2025-08-19 18:48:00,Lacteos,105,94,1
2025-03-18 11:59:00,Frutas_Verduras,106,54,1
2025-04-28 19:58:00,Congelados,111,0,0
2025-09-07 19:15:00,Limpieza,119,0,0
2025-11-08 13:45:00,Frutas_Verduras,105,51,1
2025-01-04 12:15:00,Enlatados,108,30,1
2025-10-14 09:04:00,Lacteos,111,70,1
2025-09-09 10:26:00,Congelados,110,0,0
2025-09-20 09:01:00,Congelados,110,0,0
2025-11-11 18:51:00,Condimentos,119,0,0
2025-04-15 09:35:00,Limpieza,101,0,0
2025-09-10 16:59:00,Bebidas_Gaseosas,116,136,1
2025-10-21 13:27:00,Condimentos,120,0,0
2025-01-27 14:05:00,Enlatados,102,24,1
2025-08-10 10:35:00,Lacteos,119,93,1
2025-01-21 10:19:00,Frutas_Verduras,116,31,1
2025-10-30 08:35:00,Panaderia,103,138,1
2025-09-30 19:33:00,Frutas_Verduras,106,0,0
2024-12-02 08:55:00,Bebidas_Gaseosas,116,101,1
2025-02-14 14:31:00,Congelados,103,19,1
2025-05-21 16:17:00,Panaderia,102,108,1
2025-02-04 09:41:00,Bebidas_Gaseosas,104,74,1
2025-02-11 15:01:00,Enlatados,107,0,0
2025-07-20 10:16:00,Enlatados,103,37,1
2025-10-09 10:55:00,Lacteos,117,57,1
2025-10-26 12:53:00,Condimentos,102,0,0
2025-05-30 15:36:00,Enlatados,117,0,0
2025-07-14 18:00:00,Bebidas_Gaseosas,110,64,1
2025-01-26 17:09:00,Limpieza,107,0,0
2025-03-26 17:21:00,Condimentos,115,21,1
2025-05-08 17:06:00,Lacteos,108,0,0
2025-05-14 08:05:00,Enlatados,102,0,0
2025-04-11 18:47:00,Lacteos,102,72,1
2025-06-18 17:06:00,Lacteos,102,0,0
2025-06-19 10:48:00,Bebidas_Gaseosas,101,73,1
2025-07-22 15:58:00,Limpieza,102,0,0
2025-02-09 09:43:00,Bebidas_Gaseosas,104,58,1
2025-11-03 17:52:00,Condimentos,103,0,0
2025-10-13 12:34:00,Limpieza,116,61,1
2025-11-19 08:50:00,Bebidas_Gaseosas,108,126,1
2024-12-08 15:06:00,Condimentos,115,5,1
2025-05-09 08:42:00,Frutas_Verduras,101,0,0
2025-05-05 10:04:00,Frutas_Verduras,106,22,1
2025-02-27 18:45:00,Panaderia,105,140,1
2024-12-03 16:17:00,Congelados,108,11,1
2025-10-07 11:16:00,Condimentos,114,0,0
2024-12-19 19:20:00,Panaderia,105,145,1
2025-07-11 13:05:00,Panaderia,112,53,1
2025-03-05 08:45:00,Lacteos,118,97,1
2025-04-13 09:43:00,Limpieza,104,0,0
2025-07-01 11:30:00,Limpieza,107,0,0
2025-01-11 11:45:00,Congelados,105,0,0
2024-12-07 10:23:00,Enlatados,116,0,0
2025-08-01 18:37:00,Frutas_Verduras,108,30,1
2025-01-26 10:00:00,Frutas_Verduras,114,46,1
2025-04-01 15:21:00,Limpieza,120,60,1
2025-02-12 13:04:00,Bebidas_Gaseosas,109,66,1
2025-08-05 11:25:00,Frutas_Verduras,103,35,1
2025-02-15 15:59:00,Panaderia,113,87,1
2025-03-22 17:07:00,Frutas_Verduras,101,61,1
2025-01-13 13:19:00,Condimentos,110,0,0
2025-03-05 18:35:00,Congelados,111,0,0
2025-09-26 18:12:00,Limpieza,108,38,1
2025-09-09 11:21:00,Condimentos,118,0,0
2025-05-27 18:13:00,Panaderia,113,0,0
2025-04-11 11:02:00,Bebidas_Gaseosas,105,134,1
2025-01-07 12:04:00,Congelados,114,0,0
2025-02-20 14:48:00,Condimentos,106,0,0
2025-06-15 09:18:00,Panaderia,119,83,1
2025-04-07 09:28:00,Panaderia,109,105,1
2025-04-17 09:59:00,Lacteos,101,84,1
2025-03-11 18:03:00,Condimentos,117,0,0
2025-11-14 19:31:00,Frutas_Verduras,118,21,1
2025-04-30 15:16:00,Frutas_Verduras,112,55,1
2025-08-08 19:19:00,Bebidas_Gaseosas,113,82,1
2025-07-23 14:15:00,Limpieza,115,42,1
2025-01-02 10:52:00,Condimentos,107,0,0
2025-05-19 08:29:00,Limpieza,101,0,0
2025-02-09 18:11:00,Limpieza,119,0,0
2025-03-26 18:50:00,Lacteos,103,63,1
2025-10-02 11:15:00,Frutas_Verduras,117,29,1
2024-11-23 16:48:00,Bebidas_Gaseosas,112,131,1
2025-09-10 15:47:00,Frutas_Verduras,106,0,0
2025-05-21 08:46:00,Limpieza,117,28,1
2024-11-30 16:53:00,Lacteos,102,85,1
2025-02-09 12:10:00,Congelados,117,12,1
2025-04-30 14:02:00,Bebidas_Gaseosas,119,62,1
2024-12-07 17:02:00,Enlatados,115,52,1
2025-06-10 15:34:00,Bebidas_Gaseosas,104,57,1
2025-04-01 15:26:00,Condimentos,115,0,0
2025-05-13 16:25:00,Lacteos,118,69,1
2025-08-05 10:45:00,Frutas_Verduras,103,0,0
2025-09-21 12:11:00,Bebidas_Gaseosas,103,0,0
2025-03-20 10:39:00,Limpieza,117,0,0
2025-02-23 12:18:00,Limpieza,115,0,0
2025-05-24 17:53:00,Frutas_Verduras,116,48,1
2025-06-20 18:50:00,Enlatados,112,62,1
2025-02-13 13:50:00,Limpieza,105,21,1
2025-09-10 12:44:00,Congelados,115,0,0
2025-07-20 17:09:00,Lacteos,111,70,1
2025-10-25 09:14:00,Enlatados,106,38,1
2025-06-26 15:10:00,Congelados,115,0,0
2025-06-11 17:22:00,Enlatados,118,0,0
2024-11-29 15:41:00,Congelados,111,0,0
2025-04-17 18:04:00,Congelados,120,0,0
2024-12-05 16:02:00,Frutas_Verduras,102,41,1
2024-12-06 17:03:00,Condimentos,102,0,0
2025-08-16 19:21:00,Enlatados,109,41,1
2025-02-25 15:58:00,Congelados,107,0,0
2025-04-11 13:03:00,Limpieza,105,52,1
2025-01-26 08:42:00,Lacteos,111,145,1
2025-07-20 19:05:00,Frutas_Verduras,110,0,0
2025-07-29 08:31:00,Panaderia,107,86,1
2025-06-19 14:35:00,Bebidas_Gaseosas,114,130,1
2025-06-19 08:38:00,Lacteos,110,117,1
2025-11-02 13:33:00,Frutas_Verduras,102,68,1
2025-05-29 10:16:00,Panaderia,116,0,0
2025-02-28 13:39:00,Lacteos,118,124,1
2025-03-01 11:14:00,Frutas_Verduras,111,66,1
2025-06-03 11:28:00,Congelados,105,29,1
2025-06-04 13:24:00,Bebidas_Gaseosas,109,54,1
2025-06-18 15:58:00,Limpieza,110,0,0
2024-11-29 14:52:00,Frutas_Verduras,115,23,1
2025-02-26 15:42:00,Limpieza,102,49,1
2024-11-20 13:17:00,Enlatados,102,20,1
2024-12-08 16:39:00,Limpieza,111,57,1
2024-12-02 18:56:00,Condimentos,104,0,0
2025-03-03 16:19:00,Lacteos,106,52,1
2025-11-03 08:07:00,Panaderia,103,58,1
2025-07-06 08:45:00,Limpieza,101,0,0
2025-05-19 11:41:00,Panaderia,104,0,0
2025-08-01 08:47:00,Condimentos,116,0,0
2025-04-30 08:41:00,Congelados,108,0,0
2025-10-17 16:23:00,Enlatados,106,29,1
2025-09-04 09:01:00,Limpieza,105,22,1
2025-02-04 14:11:00,Congelados,104,25,1
2025-06-25 09:04:00,Condimentos,106,0,0
2025-05-10 15:09:00,Condimentos,106,0,0
2024-11-27 17:24:00,Frutas_Verduras,118,0,0
2025-01-19 11:33:00,Bebidas_Gaseosas,102,54,1
2025-06-10 13:20:00,Lacteos,120,54,1
2025-03-22 19:13:00,Bebidas_Gaseosas,109,62,1
2024-12-06 15:51:00,Lacteos,108,54,1
2025-05-04 12:41:00,Condimentos,109,8,1
2025-06-12 17:36:00,Bebidas_Gaseosas,109,94,1
2024-12-15 18:26:00,Enlatados,102,0,0
2025-11-13 17:39:00,Congelados,108,0,0
2025-03-26 14:23:00,Panaderia,119,120,1
2025-10-13 13:21:00,Condimentos,103,0,0
2025-03-03 18:18:00,Enlatados,109,0,0
2025-02-28 09:20:00,Limpieza,118,0,0
2025-08-18 08:24:00,Condimentos,106,0,0
2024-12-22 17:47:00,Frutas_Verduras,114,62,1
2025-10-26 09:56:00,Limpieza,104,0,0
2025-11-01 19:26:00,Panaderia,102,117,1
2025-03-06 18:10:00,Congelados,103,0,0
2025-02-19 15:14:00,Enlatados,102,58,1
2025-03-17 16:45:00,Panaderia,116,139,1
2025-05-20 16:17:00,Frutas_Verduras,117,23,1
2025-07-21 12:39:00,Lacteos,106,106,1
2025-03-13 12:41:00,Panaderia,119,77,1
2025-04-03 14:25:00,Condimentos,106,7,1
2025-02-16 12:45:00,Bebidas_Gaseosas,118,90,1
2025-09-26 13:14:00,Panaderia,103,126,1
2024-11-29 14:04:00,Panaderia,111,137,1
2025-01-29 15:48:00,Lacteos,109,85,1
2024-12-21 12:24:00,Bebidas_Gaseosas,105,106,1
2024-12-01 13:56:00,Condimentos,109,29,1
2025-03-14 18:03:00,Lacteos,118,147,1
2025-08-11 16:58:00,Congelados,105,0,0
2025-08-03 19:28:00,Congelados,106,29,1
2024-12-28 16:56:00,Frutas_Verduras,115,68,1
2025-04-18 08:37:00,Panaderia,101,141,1
2025-10-27 17:43:00,Bebidas_Gaseosas,108,0,0
2025-03-04 10:16:00,Enlatados,109,54,1
2025-02-20 14:15:00,Enlatados,105,0,0
2025-09-01 18:36:00,Bebidas_Gaseosas,106,92,1
2025-10-11 15:44:00,Frutas_Verduras,110,36,1
2025-03-10 08:56:00,Congelados,109,0,0
2025-05-09 10:37:00,Bebidas_Gaseosas,114,128,1
2025-11-04 13:15:00,Condimentos,110,0,0
2025-08-24 10:28:00,Frutas_Verduras,117,52,1
2025-06-22 17:41:00,Panaderia,115,139,1
2025-04-25 11:53:00,Limpieza,109,0,0
2025-01-16 08:56:00,Lacteos,119,140,1
2025-06-04 19:31:00,Limpieza,101,0,0
2025-04-03 19:16:00,Bebidas_Gaseosas,111,98,1
2025-06-26 10:12:00,Frutas_Verduras,117,57,1
2025-06-30 10:19:00,Panaderia,111,102,1
2025-04-21 19:51:00,Panaderia,105,118,1
2025-03-10 16:55:00,Limpieza,120,69,1
2025-10-19 16:45:00,Limpieza,111,32,1
2024-11-25 14:48:00,Condimentos,102,0,0
2025-09-23 17:16:00,Panaderia,116,101,1
2025-09-25 15:06:00,Congelados,111,0,0
2025-03-27 12:41:00,Panaderia,101,106,1
2025-04-07 17:59:00,Frutas_Verduras,107,32,1
2024-12-31 12:45:00,Enlatados,110,68,1
2025-08-02 11:03:00,Limpieza,107,23,1
2025-07-31 09:07:00,Enlatados,110,33,1
2024-12-04 18:15:00,Frutas_Verduras,103,63,1
2025-10-28 10:45:00,Enlatados,112,67,1
2025-08-01 15:57:00,Lacteos,112,119,1
2025-09-09 17:59:00,Enlatados,115,53,1
2025-07-02 15:07:00,Condimentos,116,19,1
2025-04-06 11:11:00,Bebidas_Gaseosas,107,144,1
2025-06-30 15:04:00,Frutas_Verduras,101,0,0
2025-05-29 18:57:00,Condimentos,110,19,1
2025-10-08 17:00:00,Condimentos,118,0,0
2025-01-21 17:00:00,Limpieza,120,22,1
2025-10-20 15:14:00,Panaderia,106,148,1
2025-05-25 10:21:00,Bebidas_Gaseosas,116,85,1
2025-06-28 12:42:00,Bebidas_Gaseosas,114,62,1
2024-12-26 14:03:00,Limpieza,110,0,0
2025-02-09 17:28:00,Limpieza,104,0,0
2025-06-14 14:20:00,Panaderia,111,71,1
2025-10-28 08:01:00,Frutas_Verduras,105,47,1
2025-02-27 08:15:00,Frutas_Verduras,117,26,1
2025-10-21 08:57:00,Condimentos,111,18,1
2025-06-16 14:54:00,Enlatados,114,21,1
2025-03-01 19:22:00,Congelados,107,0,0
2024-12-21 18:28:00,Bebidas_Gaseosas,105,77,1
2025-05-18 11:24:00,Frutas_Verduras,104,61,1
2024-11-25 09:03:00,Lacteos,101,57,1
2025-10-17 13:37:00,Frutas_Verduras,115,69,1
2025-08-15 17:13:00,Bebidas_Gaseosas,119,0,0
2024-12-26 15:50:00,Limpieza,119,0,0
2025-06-18 08:20:00,Enlatados,102,0,0
2025-05-16 14:04:00,Panaderia,104,115,1
2025-07-29 09:05:00,Bebidas_Gaseosas,105,0,0
2025-05-03 16:43:00,Congelados,110,19,1
2025-11-04 09:09:00,Congelados,111,0,0
2025-02-25 19:35:00,Lacteos,108,73,1
2025-02-09 19:39:00,Enlatados,114,0,0
2025-09-29 19:27:00,Frutas_Verduras,112,0,0
2025-06-11 18:00:00,Bebidas_Gaseosas,118,114,1
2025-07-19 18:42:00,Congelados,111,13,1
2025-09-12 08:38:00,Bebidas_Gaseosas,115,94,1
2024-12-11 12:33:00,Enlatados,111,28,1
2025-04-21 17:56:00,Enlatados,115,0,0
2025-06-20 12:20:00,Lacteos,117,64,1
2025-10-13 13:30:00,Frutas_Verduras,120,58,1
2025-08-12 12:59:00,Lacteos,111,0,0
2025-05-25 14:56:00,Limpieza,104,0,0
2025-06-06 19:11:00,Congelados,102,22,1
2025-07-25 15:00:00,Congelados,120,21,1
2024-12-31 10:04:00,Frutas_Verduras,114,36,1
2025-07-06 18:19:00,Congelados,117,0,0
2025-03-14 08:43:00,Condimentos,110,0,0
2025-04-30 15:34:00,Bebidas_Gaseosas,120,122,1
2025-03-26 18:39:00,Limpieza,103,0,0
2025-10-08 14:40:00,Frutas_Verduras,113,30,1
2025-03-15 13:17:00,Congelados,104,19,1
2025-09-21 08:38:00,Frutas_Verduras,119,68,1
2025-02-15 11:24:00,Panaderia,110,81,1
2025-11-13 08:29:00,Frutas_Verduras,109,62,1
2025-04-15 17:05:00,Enlatados,113,0,0
2024-11-25 17:20:00,Panaderia,104,113,1
2025-11-08 15:11:00,Enlatados,120,62,1
2025-07-23 16:36:00,Frutas_Verduras,120,49,1
2024-12-22 19:42:00,Panaderia,109,127,1
2025-01-20 10:44:00,Limpieza,116,0,0
2025-10-05 10:52:00,Frutas_Verduras,104,63,1
2025-06-21 09:11:00,Lacteos,114,63,1
2025-06-27 11:57:00,Panaderia,115,88,1
2025-09-26 14:57:00,Enlatados,113,34,1
2025-05-08 09:11:00,Bebidas_Gaseosas,111,113,1
2025-04-30 10:59:00,Condimentos,103,0,0
2025-11-15 10:50:00,Lacteos,112,58,1
2025-09-19 15:13:00,Condimentos,103,27,1
2025-04-21 09:20:00,Condimentos,116,19,1
2024-11-20 16:54:00,Enlatados,106,32,1
2025-01-12 08:48:00,Enlatados,114,58,1
2025-10-06 18:28:00,Lacteos,109,72,1
2025-03-11 18:58:00,Enlatados,113,0,0
2025-09-05 17:13:00,Bebidas_Gaseosas,119,92,1
2025-01-12 13:37:00,Panaderia,105,96,1
2025-02-16 10:59:00,Panaderia,114,73,1
2025-11-17 18:27:00,Limpieza,120,65,1
2025-10-05 19:58:00,Enlatados,117,42,1
2025-04-23 08:33:00,Bebidas_Gaseosas,115,75,1
2025-08-23 09:50:00,Congelados,105,0,0
2025-03-21 11:32:00,Condimentos,108,0,0
2025-03-20 13:58:00,Lacteos,111,147,1
2025-06-07 16:16:00,Bebidas_Gaseosas,112,83,1
2025-04-02 09:58:00,Condimentos,113,0,0
2025-08-10 17:40:00,Frutas_Verduras,103,0,0
2025-02-01 12:53:00,Enlatados,112,63,1
2024-11-23 09:36:00,Enlatados,115,38,1
2025-07-03 15:43:00,Bebidas_Gaseosas,106,105,1
2024-12-07 19:51:00,Bebidas_Gaseosas,104,73,1
2025-10-24 08:06:00,Congelados,114,0,0
2025-01-25 18:20:00,Enlatados,107,61,1
2024-12-30 18:59:00,Enlatados,108,65,1
2025-02-09 13:17:00,Condimentos,113,0,0
2025-08-27 19:39:00,Congelados,116,5,1
2024-11-25 08:30:00,Lacteos,104,0,0
2025-09-25 14:03:00,Bebidas_Gaseosas,117,56,1
2025-03-28 19:23:00,Bebidas_Gaseosas,103,0,0
2025-04-18 17:57:00,Bebidas_Gaseosas,114,105,1
2025-03-14 16:31:00,Condimentos,110,9,1
2025-10-22 13:35:00,Panaderia,116,68,1
2025-01-03 17:13:00,Limpieza,115,66,1
2025-04-13 14:33:00,Limpieza,113,30,1
2025-06-12 19:39:00,Frutas_Verduras,106,69,1
2025-05-18 10:14:00,Frutas_Verduras,115,65,1
2025-07-11 14:44:00,Frutas_Verduras,112,0,0
2025-05-17 09:01:00,Bebidas_Gaseosas,111,64,1
2025-07-13 15:50:00,Enlatados,118,0,0
2025-02-26 14:50:00,Enlatados,106,64,1
2025-04-24 11:02:00,Enlatados,119,0,0
2024-12-13 17:56:00,Limpieza,110,0,0
2025-09-17 08:20:00,Bebidas_Gaseosas,110,102,1
2025-07-11 13:07:00,Condimentos,117,0,0
2025-07-27 16:22:00,Panaderia,119,101,1
2025-04-28 11:47:00,Enlatados,105,0,0
2025-05-25 08:59:00,Condimentos,107,0,0
2025-05-01 15:38:00,Bebidas_Gaseosas,112,146,1
2025-10-08 08:36:00,Condimentos,109,0,0
2024-11-26 12:59:00,Bebidas_Gaseosas,119,0,0
2025-09-10 17:37:00,Frutas_Verduras,106,32,1
2025-05-28 10:40:00,Bebidas_Gaseosas,114,56,1
2025-08-28 10:45:00,Bebidas_Gaseosas,117,0,0
2025-01-11 14:44:00,Panaderia,104,91,1
2025-02-06 16:55:00,Lacteos,113,82,1
2025-04-05 14:53:00,Panaderia,105,59,1
2025-05-28 08:54:00,Lacteos,109,85,1
2025-08-22 19:11:00,Frutas_Verduras,104,64,1
2025-07-01 10:26:00,Limpieza,111,0,0
2024-12-06 10:22:00,Lacteos,105,122,1
2024-12-30 12:30:00,Lacteos,109,100,1
2025-02-13 16:43:00,Limpieza,115,0,0
2025-03-07 19:36:00,Congelados,110,0,0
2025-04-01 17:54:00,Congelados,118,0,0
2025-02-25 08:27:00,Panaderia,110,0,0
2024-12-14 08:57:00,Limpieza,103,0,0
2025-07-30 12:31:00,Lacteos,113,0,0
2025-05-17 19:42:00,Panaderia,106,115,1
2025-08-22 11:41:00,Bebidas_Gaseosas,105,52,1
2025-05-01 12:49:00,Frutas_Verduras,111,0,0
2025-04-12 18:35:00,Condimentos,119,0,0
2025-02-07 17:33:00,Panaderia,107,51,1
2025-03-29 16:39:00,Panaderia,104,135,1
2025-02-03 18:24:00,Enlatados,119,0,0
2025-09-25 18:14:00,Lacteos,117,97,1
2024-12-11 17:23:00,Limpieza,120,0,0
2025-01-30 16:45:00,Bebidas_Gaseosas,114,113,1
2025-10-09 16:50:00,Lacteos,106,51,1
2024-12-10 13:10:00,Panaderia,109,53,1
2025-05-13 14:29:00,Enlatados,114,42,1
2024-11-24 14:56:00,Panaderia,111,110,1
2025-11-15 08:22:00,Limpieza,109,27,1
2024-12-03 17:35:00,Lacteos,107,105,1
2025-11-12 14:08:00,Enlatados,115,39,1
2024-12-31 18:46:00,Lacteos,106,146,1
2025-08-08 19:00:00,Bebidas_Gaseosas,109,108,1
2025-10-02 14:41:00,Frutas_Verduras,120,49,1
2024-11-24 08:38:00,Enlatados,120,66,1
2025-09-09 14:15:00,Bebidas_Gaseosas,119,93,1
2025-06-09 10:32:00,Enlatados,112,21,1
2025-05-26 09:10:00,Condimentos,116,13,1
2025-06-01 12:31:00,Condimentos,106,0,0
2024-11-26 10:01:00,Limpieza,107,63,1
2025-05-13 18:29:00,Enlatados,114,0,0
2025-07-08 16:20:00,Panaderia,118,139,1
2025-05-30 17:48:00,Frutas_Verduras,107,0,0
2025-04-26 18:08:00,Condimentos,116,20,1
2024-12-03 14:06:00,Frutas_Verduras,108,0,0
2025-08-08 09:37:00,Panaderia,104,63,1
2025-09-19 19:07:00,Bebidas_Gaseosas,103,130,1
2025-03-14 11:32:00,Condimentos,114,0,0
2025-05-17 18:09:00,Limpieza,109,0,0
2025-02-19 16:55:00,Bebidas_Gaseosas,120,102,1
2025-10-10 12:03:00,Limpieza,103,54,1
2025-10-08 18:26:00,Bebidas_Gaseosas,103,89,1
2025-03-08 19:48:00,Bebidas_Gaseosas,107,117,1
2025-01-08 10:27:00,Lacteos,108,108,1
2025-06-15 19:58:00,Enlatados,104,48,1
2025-03-15 11:21:00,Condimentos,104,0,0
2025-03-06 09:51:00,Enlatados,114,0,0
2025-06-04 13:29:00,Frutas_Verduras,101,50,1
2025-11-10 16:10:00,Lacteos,109,139,1
2025-03-20 12:06:00,Condimentos,120,0,0
2024-11-26 15:46:00,Limpieza,106,0,0
2025-03-27 16:21:00,Panaderia,113,111,1
2024-12-31 12:38:00,Limpieza,120,0,0
2025-09-27 13:21:00,Congelados,107,6,1
2025-06-08 14:35:00,Limpieza,115,0,0
2024-11-24 15:54:00,Congelados,106,14,1
2025-01-03 19:17:00,Bebidas_Gaseosas,108,141,1
2025-03-09 10:03:00,Lacteos,103,60,1
2024-11-27 18:35:00,Panaderia,109,120,1
2024-12-26 08:26:00,Enlatados,116,0,0
2025-01-22 14:51:00,Limpieza,113,29,1
2025-05-01 12:04:00,Panaderia,106,83,1
2024-12-12 19:21:00,Panaderia,119,139,1
2025-09-11 17:49:00,Frutas_Verduras,104,0,0
2024-12-24 19:30:00,Limpieza,112,65,1
2025-11-11 09:44:00,Limpieza,109,0,0
2025-11-09 08:34:00,Enlatados,118,0,0
2025-06-18 11:55:00,Bebidas_Gaseosas,117,146,1
2025-04-11 11:59:00,Enlatados,105,0,0
2025-05-23 15:15:00,Enlatados,110,0,0
2025-02-27 13:44:00,Condimentos,120,0,0
2025-11-16 14:05:00,Enlatados,105,32,1
2025-11-10 14:51:00,Frutas_Verduras,107,43,1
2025-03-06 12:36:00,Lacteos,111,109,1
2024-12-24 17:07:00,Lacteos,114,89,1
2025-11-09 14:09:00,Lacteos,101,132,1
2025-03-13 14:16:00,Panaderia,107,66,1
2025-04-08 19:39:00,Lacteos,107,83,1
2025-10-14 19:12:00,Frutas_Verduras,119,22,1
2025-06-18 11:52:00,Congelados,108,0,0
2024-12-22 12:35:00,Condimentos,117,0,0
2025-04-25 18:06:00,Condimentos,112,0,0
2025-04-04 08:36:00,Frutas_Verduras,109,39,1
2025-05-22 15:19:00,Limpieza,115,0,0
2025-07-31 18:17:00,Enlatados,111,46,1
2025-09-02 10:53:00,Lacteos,111,120,1
2025-03-02 16:40:00,Frutas_Verduras,108,46,1
2024-12-13 14:54:00,Condimentos,102,0,0
2024-12-14 11:41:00,Panaderia,120,130,1
2025-01-18 12:07:00,Enlatados,113,0,0
2025-05-01 16:19:00,Condimentos,105,0,0
2024-11-23 17:49:00,Panaderia,114,142,1
2025-04-16 11:12:00,Frutas_Verduras,111,0,0
2025-06-20 09:11:00,Bebidas_Gaseosas,119,95,1
2025-01-09 16:45:00,Bebidas_Gaseosas,104,61,1
2025-07-18 17:11:00,Congelados,102,18,1
2024-12-21 19:50:00,Bebidas_Gaseosas,111,76,1
2024-12-11 15:39:00,Bebidas_Gaseosas,102,87,1
2025-04-29 18:10:00,Limpieza,109,63,1
2025-10-07 08:02:00,Lacteos,110,102,1
2025-04-10 16:17:00,Enlatados,114,0,0
2025-04-08 18:13:00,Frutas_Verduras,107,51,1
2025-02-04 09:43:00,Condimentos,109,0,0
2025-10-18 12:12:00,Frutas_Verduras,102,24,1
2025-09-30 16:57:00,Enlatados,116,0,0
2025-09-16 15:01:00,Lacteos,106,118,1
2025-03-02 18:15:00,Enlatados,107,49,1
2025-06-23 15:54:00,Panaderia,103,106,1
2025-04-15 15:39:00,Frutas_Verduras,108,36,1
2025-02-02 10:40:00,Condimentos,110,0,0
2025-01-04 18:53:00,Limpieza,109,0,0
2024-12-07 16:57:00,Bebidas_Gaseosas,111,107,1
2025-05-27 16:25:00,Frutas_Verduras,111,49,1
2025-01-09 09:54:00,Enlatados,102,51,1
2025-05-21 15:44:00,Condimentos,102,0,0
2025-08-07 15:23:00,Bebidas_Gaseosas,102,51,1
2025-05-01 18:58:00,Limpieza,111,30,1
2025-06-02 18:37:00,Condimentos,104,0,0
2025-07-24 10:06:00,Bebidas_Gaseosas,119,137,1
2025-06-05 10:17:00,Bebidas_Gaseosas,117,89,1
2025-09-02 15:10:00,Congelados,117,0,0
2025-07-31 12:54:00,Frutas_Verduras,111,61,1
2025-01-30 18:03:00,Enlatados,120,32,1
2025-10-20 11:24:00,Congelados,119,0,0
2025-01-13 12:50:00,Lacteos,113,137,1
2025-10-30 17:35:00,Frutas_Verduras,102,26,1
2025-11-01 16:30:00,Panaderia,101,76,1
2025-10-29 18:36:00,Condimentos,114,0,0
2025-03-29 09:23:00,Limpieza,104,64,1
2025-05-27 10:07:00,Panaderia,108,88,1
2025-10-31 19:36:00,Lacteos,112,66,1
2025-04-05 12:26:00,Congelados,111,0,0
2024-12-14 19:42:00,Lacteos,103,143,1
2024-11-21 08:39:00,Frutas_Verduras,119,0,0
2025-09-22 12:27:00,Frutas_Verduras,105,0,0
2025-11-07 15:33:00,Condimentos,118,0,0
2025-04-17 16:40:00,Frutas_Verduras,112,0,0
